episode,step,px,py,died
1,25500,10,4,0
1,25520,3,4,0
1,25540,5,10,0
1,25560,7,8,0
1,25580,4,2,0
1,25600,4,8,0
1,25620,7,1,0
1,25640,5,9,0
1,25660,6,1,0
1,25680,1,6,0
1,25700,10,7,0
1,25720,8,8,0
1,25740,7,7,0
1,25760,9,1,0
1,25780,10,9,0
1,25800,8,6,0
1,25820,2,4,0
1,25840,7,3,0
1,25860,9,5,0
1,25880,2,5,0
1,25900,4,2,0
1,25920,1,5,0
1,25940,5,6,0
1,25960,6,4,0
1,25980,5,4,0
1,26000,7,3,0
1,26020,4,8,0
1,26040,6,7,0
1,26060,10,6,0
1,26080,7,3,0
1,26100,8,8,0
1,26120,10,7,0
1,26140,8,1,0
1,26160,7,4,0
1,26180,2,1,0
1,26200,8,8,0
1,26220,4,7,0
1,26240,5,6,0
1,26260,10,9,0
1,26280,6,6,0
1,26300,3,8,0
1,26320,6,10,0
1,26340,1,6,0
1,26360,10,2,0
1,26380,5,4,0
1,26400,9,9,0
1,26420,6,1,0
1,26440,6,3,0
1,26460,3,3,0
1,26480,9,7,0
1,26500,9,4,0
1,26520,4,2,0
1,26540,3,9,0
1,26560,3,7,0
1,26580,7,3,0
1,26600,10,3,0
1,26620,2,9,0
1,26640,8,2,0
1,26660,1,10,0
1,26680,2,6,0
1,26700,7,5,0
1,26720,7,10,0
1,26740,9,8,0
1,26760,2,1,0
1,26780,7,1,0
1,26800,10,1,0
1,26820,6,9,0
1,26840,3,3,0
1,26860,5,1,0
1,26880,2,9,0
1,26900,5,10,0
1,26920,10,7,0
1,26940,10,5,0
1,26960,5,2,0
1,26980,7,8,0
1,27000,5,4,0
1,27020,9,10,0
1,27040,9,6,0
1,27060,1,1,0
1,27080,1,2,0
1,27100,2,5,0
1,27120,4,9,0
1,27140,2,7,0
1,27160,3,10,0
1,27180,5,6,0
1,27200,8,10,0
1,27220,9,1,0
1,27240,7,10,0
1,27260,8,3,0
1,27280,7,7,0
1,27300,10,3,0
1,27320,6,9,0
1,27340,9,2,0
1,27360,6,7,0
1,27380,8,1,0
1,27400,3,1,0
1,27420,4,1,0
1,27440,3,10,0
1,27460,2,3,0
1,27480,1,5,0
1,27500,2,8,0
1,27520,5,2,0
1,27540,4,2,0
1,27560,3,1,0
1,27580,5,9,0
1,27600,3,1,0
1,27620,4,2,0
1,27640,3,4,0
1,27660,9,10,0
1,27680,6,2,0
1,27700,9,7,0
1,27720,4,7,0
1,27740,3,3,0
1,27760,2,1,0
1,27780,6,10,0
1,27800,9,6,0
1,27820,7,7,0
1,27840,6,6,0
1,27860,5,8,0
1,27880,4,10,0
1,27900,4,4,0
1,27920,2,10,0
1,27940,4,6,0
1,27960,1,1,0
1,27980,7,3,0
1,28000,6,3,0
1,28020,8,10,0
1,28040,8,3,0
1,28060,1,2,0
1,28080,7,2,0
1,28100,5,2,0
1,28120,9,7,0
1,28140,8,1,0
1,28160,10,6,0
1,28180,7,7,0
1,28200,3,7,0
1,28220,5,7,0
1,28240,10,1,0
1,28260,4,1,0
1,28280,10,9,0
1,28300,4,1,0
1,28320,4,2,0
1,28340,6,4,0
1,28360,4,8,0
1,28380,1,5,0
1,28400,9,2,0
1,28420,8,4,0
1,28440,4,3,0
1,28460,8,10,0
1,28480,10,1,0
1,28500,6,1,0
1,28520,6,1,0
1,28540,8,1,0
1,28560,1,3,0
1,28580,9,9,0
1,28600,9,1,0
1,28620,7,10,0
1,28640,6,9,0
1,28660,4,5,0
1,28680,3,3,0
1,28700,10,1,0
1,28720,7,10,0
1,28740,3,4,0
1,28760,9,1,0
1,28780,1,4,0
1,28800,4,6,0
1,28820,3,6,0
1,28840,2,6,0
1,28860,7,10,0
1,28880,10,6,0
1,28900,4,1,0
1,28920,7,7,0
1,28940,2,9,0
1,28960,4,2,0
1,28980,5,10,0
1,29000,4,8,0
1,29020,9,8,0
1,29040,7,8,0
1,29060,9,6,0
1,29080,7,9,0
1,29100,7,4,0
1,29120,3,9,0
1,29140,4,4,0
1,29160,10,7,0
1,29180,3,9,0
1,29200,4,1,0
1,29220,9,2,0
1,29240,10,9,0
1,29260,2,1,0
1,29280,7,7,0
1,29300,6,2,0
1,29320,9,6,0
1,29340,1,1,0
1,29360,9,2,0
1,29380,4,8,0
1,29400,6,8,0
1,29420,3,3,0
1,29440,7,1,0
1,29460,2,3,0
1,29480,5,3,0
1,29500,2,5,0
1,29520,4,9,0
1,29540,1,3,0
1,29560,3,5,0
1,29580,10,5,0
1,29600,5,5,0
1,29620,10,1,0
1,29640,3,9,0
1,29660,7,7,0
1,29680,7,5,0
1,29700,4,3,0
1,29720,1,3,0
1,29740,3,4,0
1,29760,1,4,0
1,29780,6,4,0
1,29800,10,5,0
1,29820,2,6,0
1,29840,2,10,0
1,29860,4,10,0
1,29880,9,3,0
1,29900,10,5,0
1,29920,1,1,0
1,29940,8,8,0
1,29960,4,6,0
1,29980,6,9,0
1,30000,6,7,0
1,30020,1,7,0
1,30040,8,8,0
1,30060,4,5,0
1,30080,10,7,0
1,30100,7,9,0
1,30120,4,7,0
1,30140,8,5,0
1,30160,9,9,0
1,30180,3,4,0
1,30200,8,10,0
1,30220,10,10,0
1,30240,10,1,0
1,30260,6,5,0
1,30280,6,9,0
1,30300,7,1,0
1,30320,5,6,0
1,30340,6,9,0
1,30360,6,5,0
1,30380,2,9,0
1,30400,7,9,0
1,30420,1,10,0
1,30440,1,3,0
1,30460,2,8,0
1,30480,4,4,0
1,30500,10,1,0
1,30520,5,5,0
1,30540,8,5,0
1,30560,3,9,0
1,30580,9,7,0
1,30600,8,6,0
1,30620,4,1,0
1,30640,10,10,0
1,30660,1,8,0
1,30680,9,3,0
1,30700,7,2,0
1,30720,8,10,0
1,30740,4,4,0
1,30760,1,7,0
1,30780,3,10,0
1,30800,8,10,0
1,30820,8,10,0
1,30840,10,3,0
1,30860,9,4,0
1,30880,6,8,0
1,30900,6,9,0
1,30920,10,9,0
1,30940,8,6,0
1,30960,10,7,0
1,30980,6,5,0
1,31000,3,7,0
1,31020,10,7,0
1,31040,2,10,0
1,31060,7,5,0
1,31080,9,3,0
1,31100,6,5,0
1,31120,2,1,0
1,31140,3,8,0
1,31160,6,4,0
1,31180,8,5,0
1,31200,1,5,0
1,31220,1,10,0
1,31240,8,7,0
1,31260,9,7,0
1,31280,7,2,0
1,31300,9,4,0
1,31320,2,6,0
1,31340,1,7,0
1,31360,5,7,0
1,31380,2,2,0
1,31400,10,7,0
1,31420,9,6,0
1,31440,8,7,0
1,31460,9,4,0
1,31480,7,4,0
1,31500,9,5,0
1,31520,1,8,0
1,31540,7,2,0
1,31560,4,1,0
1,31580,9,7,0
1,31600,4,4,0
1,31620,8,4,0
1,31640,8,1,0
1,31660,9,1,0
1,31680,8,8,0
1,31700,3,5,0
1,31720,3,10,0
1,31740,10,1,0
1,31760,5,9,0
1,31780,8,3,0
1,31800,8,6,0
1,31820,4,9,0
1,31840,7,2,0
1,31860,1,4,0
1,31880,9,1,0
1,31900,1,3,0
1,31920,8,2,0
1,31940,7,2,0
1,31960,10,3,0
1,31980,4,9,0
1,32000,8,3,0
1,32020,1,6,0
1,32040,3,3,0
1,32060,5,1,0
1,32080,8,6,0
1,32100,1,5,0
1,32120,2,2,0
1,32140,7,8,0
1,32160,1,3,0
1,32180,9,1,0
1,32200,4,6,0
1,32220,1,4,0
1,32240,2,10,0
1,32260,3,4,0
1,32280,5,3,0
1,32300,10,4,0
1,32320,9,5,0
1,32340,8,1,0
1,32360,7,10,0
1,32380,2,10,0
1,32400,3,1,0
1,32420,5,8,0
1,32440,5,1,0
1,32460,1,4,0
1,32480,2,5,0
1,32500,9,9,0
1,32520,3,4,0
1,32540,8,7,0
1,32560,8,6,0
1,32580,9,6,0
1,32600,4,6,0
1,32620,9,5,0
1,32640,1,5,0
1,32660,3,10,0
1,32680,7,8,0
1,32700,9,2,0
1,32720,8,3,0
1,32740,8,1,0
1,32760,1,1,0
1,32780,4,7,0
1,32800,6,10,0
1,32820,7,1,0
1,32840,5,10,0
1,32860,8,9,0
1,32880,9,8,0
1,32900,8,7,0
1,32920,2,4,0
1,32940,9,5,0
1,32960,5,7,0
1,32980,2,8,0
1,33000,9,4,0
1,33020,4,5,0
1,33040,8,3,0
1,33060,9,2,0
1,33080,8,3,0
1,33100,1,2,0
1,33120,8,4,0
1,33140,6,7,0
1,33160,1,10,0
1,33180,9,7,0
1,33200,10,7,0
1,33220,4,8,0
1,33240,10,4,0
1,33260,10,4,0
1,33280,7,6,0
1,33300,4,7,0
1,33320,9,10,0
1,33340,7,1,0
1,33360,10,8,0
1,33380,6,2,0
1,33400,2,3,0
1,33420,2,8,0
1,33440,10,2,0
1,33460,2,6,0
1,33480,10,7,0
1,33500,2,1,0
1,33520,4,6,0
1,33540,2,7,0
1,33560,1,3,0
1,33580,8,2,0
1,33600,6,5,0
1,33620,7,10,0
1,33640,2,3,0
1,33660,4,10,0
1,33680,10,5,0
1,33700,7,5,0
1,33720,7,7,0
1,33740,6,3,0
1,33760,3,1,0
1,33780,5,9,0
1,33800,7,4,0
1,33820,5,9,0
1,33840,2,6,0
1,33860,9,2,0
1,33880,9,10,0
1,33900,9,10,0
1,33920,7,5,0
1,33940,3,4,0
1,33960,4,6,0
1,33980,4,5,0
1,34000,9,10,0
1,34020,10,6,0
1,34040,10,10,0
1,34060,2,3,0
1,34080,6,1,0
1,34100,5,7,0
1,34120,7,7,0
1,34140,4,5,0
1,34160,2,5,0
1,34180,10,2,0
1,34200,8,9,0
1,34220,3,4,0
1,34240,5,6,0
1,34260,2,8,0
1,34280,9,3,0
1,34300,3,10,0
1,34320,7,3,0
1,34340,10,8,0
1,34360,9,1,0
1,34380,2,3,0
1,34400,9,9,0
1,34420,7,6,0
1,34440,7,9,0
1,34460,9,1,0
1,34480,1,3,0
1,34500,8,4,0
1,34520,9,8,0
1,34540,9,6,0
1,34560,3,8,0
1,34580,4,6,0
1,34600,4,5,0
1,34620,4,9,0
1,34640,5,3,0
1,34660,4,8,0
1,34680,9,2,0
1,34700,8,2,0
1,34720,9,10,0
1,34740,4,3,0
1,34760,7,10,0
1,34780,6,9,0
1,34800,2,4,0
1,34820,1,6,0
1,34840,4,3,0
1,34860,3,8,0
1,34880,1,4,0
1,34900,9,10,0
1,34920,7,3,0
1,34940,2,5,0
1,34960,5,4,0
1,34980,8,7,0
1,35000,5,10,0
1,35020,7,4,0
1,35040,10,6,0
1,35060,3,4,0
1,35080,7,6,0
1,35100,5,5,0
1,35120,7,5,0
1,35140,4,1,0
1,35160,5,1,0
1,35180,9,10,0
1,35200,5,2,0
1,35220,8,3,0
1,35240,5,10,0
1,35260,5,2,0
1,35280,9,1,0
1,35300,2,2,0
1,35320,1,5,0
1,35340,1,1,0
1,35360,7,5,0
1,35380,7,10,0
1,35400,1,9,0
1,35420,9,9,0
1,35440,2,4,0
1,35460,1,3,0
1,35480,5,10,0
1,35500,6,10,0
1,35520,8,2,0
1,35540,6,1,0
1,35560,5,1,0
1,35580,10,2,0
1,35600,4,4,0
1,35620,6,7,0
1,35640,10,9,0
1,35660,10,1,0
1,35680,3,3,0
1,35700,6,1,0
1,35720,9,8,0
1,35740,7,3,0
1,35760,2,10,0
1,35780,2,3,0
1,35800,10,10,0
1,35820,1,10,0
1,35840,10,1,0
1,35860,7,2,0
1,35880,4,10,0
1,35900,4,10,0
1,35920,3,9,0
1,35940,10,1,0
1,35960,2,1,0
1,35980,1,1,0
1,36000,2,1,0
1,36020,4,10,0
1,36040,6,3,0
1,36060,9,7,0
1,36080,1,2,0
1,36100,7,2,0
1,36120,10,6,0
1,36140,10,4,0
1,36160,1,3,0
1,36180,8,2,0
1,36200,4,10,0
1,36220,2,2,0
1,36240,4,10,0
1,36260,1,4,0
1,36280,9,3,0
1,36300,9,1,0
1,36320,1,9,0
1,36340,1,1,0
1,36360,2,3,0
1,36380,3,8,0
1,36400,3,7,0
1,36420,1,10,0
1,36440,4,2,0
1,36460,3,6,0
1,36480,1,2,0
1,36500,3,9,0
1,36520,5,3,0
1,36540,9,10,0
1,36560,1,7,0
1,36580,2,10,0
1,36600,9,8,0
1,36620,5,2,0
1,36640,8,2,0
1,36660,1,7,0
1,36680,8,3,0
1,36700,4,3,0
1,36720,1,2,0
1,36740,1,9,0
1,36760,10,3,0
1,36780,3,4,0
1,36800,9,3,0
1,36820,9,8,0
1,36840,8,2,0
1,36860,7,10,0
1,36880,1,10,0
1,36900,1,8,0
1,36920,5,6,0
1,36940,1,8,0
1,36960,10,5,0
1,36980,3,3,0
1,37000,1,10,0
1,37020,4,8,0
1,37040,3,6,0
1,37060,8,10,0
1,37080,9,3,0
1,37100,6,3,0
1,37120,6,8,0
1,37140,10,10,0
1,37160,10,4,0
1,37180,1,7,0
1,37200,4,3,0
1,37220,8,9,0
1,37240,5,2,0
1,37260,5,4,0
1,37280,6,2,0
1,37300,10,10,0
1,37320,9,7,0
1,37340,10,2,0
1,37360,4,7,0
1,37380,8,7,0
1,37400,9,6,0
1,37420,9,4,0
1,37440,6,9,0
1,37460,9,2,0
1,37480,5,1,0
1,37500,7,3,0
1,37520,7,4,0
1,37540,8,6,0
1,37560,6,1,0
1,37580,10,4,0
1,37600,4,9,0
1,37620,6,4,0
1,37640,7,2,0
1,37660,5,10,0
1,37680,6,5,0
1,37700,10,4,0
1,37720,9,7,0
1,37740,5,1,0
1,37760,10,1,0
1,37780,3,10,0
1,37800,1,7,0
1,37820,4,10,0
1,37840,5,6,0
1,37860,5,5,0
1,37880,10,5,0
1,37900,3,9,0
1,37920,5,9,0
1,37940,6,10,0
1,37960,2,10,0
1,37980,5,1,0
1,38000,3,2,0
1,38020,1,1,0
1,38040,8,6,0
1,38060,5,1,0
1,38080,8,4,0
1,38100,1,5,0
1,38120,2,2,0
1,38140,1,5,0
1,38160,4,3,0
1,38180,2,10,0
1,38200,7,3,0
1,38220,1,10,0
1,38240,4,7,0
1,38260,10,3,0
1,38280,1,6,0
1,38300,6,6,0
1,38320,8,2,0
1,38340,9,6,0
1,38360,8,10,0
1,38380,1,9,0
1,38400,5,4,0
1,38420,1,4,0
1,38440,6,8,0
1,38460,7,3,0
1,38480,1,2,0
1,38500,1,10,0
1,38520,4,9,0
1,38540,9,5,0
1,38560,10,2,0
1,38580,4,7,0
1,38600,4,5,0
1,38620,8,9,0
1,38640,10,4,0
1,38660,3,10,0
1,38680,5,7,0
1,38700,9,7,0
1,38720,3,9,0
1,38740,4,4,0
1,38760,3,4,0
1,38780,5,3,0
1,38800,10,6,0
1,38820,3,7,0
1,38840,9,7,0
1,38860,9,7,0
1,38880,9,8,0
1,38900,7,9,0
1,38920,10,4,0
1,38940,2,9,0
1,38960,7,7,0
1,38980,7,8,0
1,39000,1,7,0
1,39020,10,3,0
1,39040,3,8,0
1,39060,8,6,0
1,39080,1,5,0
1,39100,9,7,0
1,39120,5,3,0
1,39140,5,10,0
1,39160,9,5,0
1,39180,5,8,0
1,39200,6,9,0
1,39220,5,7,0
1,39240,8,3,0
1,39260,4,9,0
1,39280,8,1,0
1,39300,5,1,0
1,39320,4,4,0
1,39340,10,6,0
1,39360,8,10,0
1,39380,10,9,0
1,39400,2,10,0
1,39420,7,8,0
1,39440,5,6,0
1,39460,4,9,0
1,39480,8,1,0
1,39500,9,5,0
1,39520,7,7,0
1,39540,3,8,0
1,39560,7,3,0
1,39580,3,6,0
1,39600,4,10,0
1,39620,4,4,0
1,39640,5,2,0
1,39660,3,9,0
1,39680,3,3,0
1,39700,1,1,0
1,39720,1,10,0
1,39740,5,6,0
1,39760,1,10,0
1,39780,6,5,0
1,39800,10,1,0
1,39820,10,8,0
1,39840,7,2,0
1,39860,9,8,0
1,39880,3,2,0
1,39900,5,8,0
1,39920,9,3,0
1,39940,10,9,0
1,39960,9,9,0
1,39980,9,10,0
1,40000,9,3,0
1,40020,5,5,0
1,40040,9,5,0
1,40060,7,10,0
1,40080,1,10,0
1,40100,6,7,0
1,40120,1,1,0
1,40140,10,9,0
1,40160,5,3,0
1,40180,6,4,0
1,40200,9,8,0
1,40220,4,2,0
1,40240,3,7,0
1,40260,5,3,0
1,40280,1,5,0
1,40300,5,1,0
1,40320,4,6,0
1,40340,1,1,0
1,40360,3,2,0
1,40380,3,8,0
1,40400,1,6,0
1,40420,3,3,0
1,40440,7,3,0
1,40460,10,1,0
1,40480,10,2,0
1,40500,10,4,0
1,40520,1,10,0
1,40540,2,6,0
1,40560,2,9,0
1,40580,10,8,0
1,40600,10,9,0
1,40620,5,6,0
1,40640,4,1,0
1,40660,8,6,0
1,40680,7,6,0
1,40700,1,3,0
1,40720,10,9,0
1,40740,10,3,0
1,40760,7,7,0
1,40780,4,9,0
1,40800,7,6,0
1,40820,3,10,0
1,40840,3,3,0
1,40860,3,10,0
1,40880,2,8,0
1,40900,5,8,0
1,40920,8,1,0
1,40940,5,1,0
1,40960,1,3,0
1,40980,1,6,0
1,41000,9,4,0
1,41020,7,3,0
1,41040,7,9,0
1,41060,1,4,0
1,41080,7,9,0
1,41100,3,7,0
1,41120,2,1,0
1,41140,1,5,0
1,41160,4,9,0
1,41180,9,10,0
1,41200,7,5,0
1,41220,5,5,0
1,41240,4,3,0
1,41260,6,9,0
1,41280,10,10,0
1,41300,3,1,0
1,41320,10,1,0
1,41340,5,10,0
1,41360,10,6,0
1,41380,2,9,0
1,41400,8,10,0
1,41420,5,6,0
1,41440,10,4,0
1,41460,9,4,0
1,41480,1,7,0
1,41500,8,9,0
1,41520,5,4,0
1,41540,9,1,0
1,41560,2,8,0
1,41580,9,10,0
1,41600,9,6,0
1,41620,8,7,0
1,41640,9,10,0
1,41660,9,9,0
1,41680,6,1,0
1,41700,6,8,0
1,41720,4,3,0
1,41740,10,10,0
1,41760,5,10,0
1,41780,2,1,0
1,41800,2,10,0
1,41820,1,2,0
1,41840,8,3,0
1,41860,3,5,0
1,41880,4,1,0
1,41900,1,5,0
1,41920,1,1,0
1,41940,6,10,0
1,41960,10,1,0
1,41980,8,9,0
1,42000,4,6,0
1,42020,7,7,0
1,42040,3,2,0
1,42060,4,2,0
1,42080,1,1,0
1,42100,3,4,0
1,42120,1,5,0
1,42140,6,8,0
1,42160,2,6,0
1,42180,9,3,0
1,42200,7,2,0
1,42220,9,1,0
1,42240,1,9,0
1,42260,6,5,0
1,42280,6,5,0
1,42300,1,1,0
1,42320,2,7,0
1,42340,5,8,0
1,42360,2,6,0
1,42380,10,1,0
1,42400,10,5,0
1,42420,10,7,0
1,42440,7,3,0
1,42460,9,5,0
1,42480,10,10,0
1,42500,10,1,0
1,42520,3,5,0
1,42540,8,9,0
1,42560,3,2,0
1,42580,1,2,0
1,42600,2,5,0
1,42620,10,6,0
1,42640,5,8,0
1,42660,7,3,0
1,42680,1,10,0
1,42700,6,3,0
1,42720,10,2,0
1,42740,6,4,0
1,42760,9,5,0
1,42780,10,9,0
1,42800,4,8,0
1,42820,9,2,0
1,42840,1,10,0
1,42860,6,4,0
1,42880,7,5,0
1,42900,7,7,0
1,42920,9,4,0
1,42940,7,5,0
1,42960,5,4,0
1,42980,10,8,0
1,43000,3,1,0
1,43020,9,1,0
1,43040,3,1,0
1,43060,5,2,0
1,43080,7,10,0
1,43100,4,5,0
1,43120,5,9,0
1,43140,9,6,0
1,43160,8,6,0
1,43180,2,4,0
1,43200,6,10,0
1,43220,4,6,0
1,43240,5,8,0
1,43260,8,3,0
1,43280,1,6,0
1,43300,1,4,0
1,43320,7,5,0
1,43340,9,9,0
1,43360,2,4,0
1,43380,2,5,0
1,43400,3,10,0
1,43420,2,9,0
1,43440,2,1,0
1,43460,9,7,0
1,43480,5,2,0
1,43500,3,5,0
1,43520,2,5,0
1,43540,10,7,0
1,43560,1,4,0
1,43580,9,1,0
1,43600,2,8,0
1,43620,6,10,0
1,43640,8,8,0
1,43660,2,8,0
1,43680,1,8,0
1,43700,2,9,0
1,43720,9,8,0
1,43740,10,8,0
1,43760,2,4,0
1,43780,6,9,0
1,43800,2,2,0
1,43820,7,3,0
1,43840,9,2,0
1,43860,7,1,0
1,43880,5,10,0
1,43900,6,10,0
1,43920,9,7,0
1,43940,3,4,0
1,43960,10,7,0
1,43980,3,7,0
1,44000,8,1,0
1,44020,9,5,0
1,44040,4,2,0
1,44060,7,8,0
1,44080,1,10,0
1,44100,3,2,0
1,44120,10,4,0
1,44140,9,3,0
1,44160,8,7,0
1,44180,6,4,0
1,44200,1,10,0
1,44220,7,4,0
1,44240,1,4,0
1,44260,4,6,0
1,44280,10,2,0
1,44300,4,10,0
1,44320,10,2,0
1,44340,7,1,0
1,44360,3,4,0
1,44380,7,3,0
1,44400,10,2,0
1,44420,6,2,0
1,44440,6,8,0
1,44460,7,3,0
1,44480,9,5,0
1,44500,10,2,0
1,44520,9,2,0
1,44540,8,8,0
1,44560,1,10,0
1,44580,6,5,0
1,44600,6,9,0
1,44620,10,10,0
1,44640,7,2,0
1,44660,2,8,0
1,44680,8,6,0
1,44700,10,7,0
1,44720,10,6,0
1,44740,1,2,0
1,44760,3,10,0
1,44780,8,1,0
1,44800,6,5,0
1,44820,5,10,0
1,44840,10,9,0
1,44860,7,3,0
1,44880,5,10,0
1,44900,10,2,0
1,44920,1,3,0
1,44940,2,6,0
1,44960,7,6,0
1,44980,10,3,0
1,45000,7,8,0
1,45020,3,1,0
1,45040,9,10,0
1,45060,8,1,0
1,45080,2,6,0
1,45100,3,2,0
1,45120,7,2,0
1,45140,4,7,0
1,45160,1,3,0
1,45180,8,6,0
1,45200,10,3,0
1,45220,6,4,0
1,45240,8,2,0
1,45260,10,6,0
1,45280,10,5,0
1,45300,10,8,0
1,45320,10,3,0
1,45340,2,3,0
1,45360,9,3,0
1,45380,7,1,0
1,45400,1,1,0
1,45420,4,10,0
1,45440,8,5,0
1,45460,8,6,0
1,45480,4,7,0
1,45500,4,10,0
1,45520,9,2,0
1,45540,1,1,0
1,45560,8,2,0
1,45580,4,2,0
1,45600,7,1,0
1,45620,7,5,0
1,45640,10,6,0
1,45660,2,7,0
1,45680,7,4,0
1,45700,6,7,0
1,45720,1,6,0
1,45740,3,6,0
1,45760,1,10,0
1,45780,2,10,0
1,45800,7,10,0
1,45820,5,3,0
1,45840,5,1,0
1,45860,5,10,0
1,45880,5,8,0
1,45900,3,10,0
1,45920,3,9,0
1,45940,3,3,0
1,45960,10,10,0
1,45980,10,6,0
1,46000,10,1,0
1,46020,1,3,0
1,46040,2,7,0
1,46060,1,3,0
1,46080,5,8,0
1,46100,3,10,0
1,46120,9,8,0
1,46140,10,1,0
1,46160,6,5,0
1,46180,6,2,0
1,46200,3,2,0
1,46220,1,9,0
1,46240,1,7,0
1,46260,4,8,0
1,46280,6,4,0
1,46300,3,7,0
1,46320,5,4,0
1,46340,10,9,0
1,46360,4,10,0
1,46380,3,4,0
1,46400,4,6,0
1,46420,8,8,0
1,46440,1,1,0
1,46460,1,2,0
1,46480,1,4,0
1,46500,7,10,0
1,46520,10,6,0
1,46540,8,2,0
1,46560,1,4,0
1,46580,9,6,0
1,46600,6,6,0
1,46620,8,10,0
1,46640,9,4,0
1,46660,1,5,0
1,46680,1,8,0
1,46700,5,6,0
1,46720,8,9,0
1,46740,9,6,0
1,46760,1,6,0
1,46780,5,10,0
1,46800,3,4,0
1,46820,4,8,0
1,46840,5,2,0
1,46860,7,1,0
1,46880,10,6,0
1,46900,7,4,0
1,46920,5,4,0
1,46940,2,10,0
1,46960,1,2,0
1,46980,1,1,0
1,47000,9,7,0
1,47020,8,9,0
1,47040,1,2,0
1,47060,9,10,0
1,47080,5,10,0
1,47100,1,3,0
1,47120,2,9,0
1,47140,8,5,0
1,47160,9,1,0
1,47180,6,9,0
1,47200,10,8,0
1,47220,3,6,0
1,47240,7,3,0
1,47260,1,6,0
1,47280,6,10,0
1,47300,5,10,0
1,47320,7,2,0
1,47340,7,8,0
1,47360,3,10,0
1,47380,6,3,0
1,47400,9,1,0
1,47420,10,10,0
1,47440,2,10,0
1,47460,3,1,0
1,47480,3,6,0
1,47500,10,8,0
1,47520,5,7,0
1,47540,1,8,0
1,47560,5,10,0
1,47580,10,9,0
1,47600,1,8,0
1,47620,3,8,0
1,47640,8,10,0
1,47660,6,9,0
1,47680,3,1,0
1,47700,5,8,0
1,47720,2,5,0
1,47740,5,5,0
1,47760,8,2,0
1,47780,10,9,0
1,47800,4,9,0
1,47820,6,5,0
1,47840,1,10,0
1,47860,3,2,0
1,47880,5,1,0
1,47900,3,8,0
1,47920,9,10,0
1,47940,10,10,0
1,47960,10,6,0
1,47980,5,10,0
1,48000,1,1,0
1,48020,10,8,0
1,48040,1,8,0
1,48060,9,4,0
1,48080,7,4,0
1,48100,7,6,0
1,48120,4,2,0
1,48140,9,9,0
1,48160,1,8,0
1,48180,10,4,0
1,48200,3,1,0
1,48220,1,7,0
1,48240,1,1,0
1,48260,9,10,0
1,48280,1,3,0
1,48300,10,8,0
1,48320,8,7,0
1,48340,1,10,0
1,48360,4,3,0
1,48380,3,9,0
1,48400,3,1,0
1,48420,2,6,0
1,48440,10,2,0
1,48460,4,2,0
1,48480,10,1,0
1,48500,5,10,0
1,48520,1,4,0
1,48540,3,9,0
1,48560,1,9,0
1,48580,1,10,0
1,48600,9,1,0
1,48620,1,5,0
1,48640,2,9,0
1,48660,2,3,0
1,48680,4,2,0
1,48700,4,4,0
1,48720,10,2,0
1,48740,7,7,0
1,48760,6,6,0
1,48780,4,6,0
1,48800,3,10,0
1,48820,1,9,0
1,48840,5,10,0
1,48860,2,1,0
1,48880,5,5,0
1,48900,9,4,0
1,48920,8,2,0
1,48940,6,8,0
1,48960,6,6,0
1,48980,2,10,0
1,49000,5,4,0
1,49020,7,4,0
1,49040,8,6,0
1,49060,7,1,0
1,49080,3,10,0
1,49100,3,9,0
1,49120,3,1,0
1,49140,10,8,0
1,49160,7,9,0
1,49180,4,4,0
1,49200,5,6,0
1,49220,5,10,0
1,49240,9,10,0
1,49260,10,5,0
1,49280,1,9,0
1,49300,8,10,0
1,49320,4,9,0
1,49340,7,5,0
1,49360,9,1,0
1,49380,3,9,0
1,49400,3,8,0
1,49420,4,1,0
1,49440,3,10,0
1,49460,7,6,0
1,49480,6,1,0
1,49500,8,1,0
1,49520,1,2,0
1,49540,4,9,0
1,49560,9,8,0
1,49580,3,2,0
1,49600,8,9,0
1,49620,6,6,0
1,49640,10,1,0
1,49660,7,2,0
1,49680,6,10,0
1,49700,6,6,0
1,49720,7,1,0
1,49740,2,5,0
1,49760,2,6,0
1,49780,6,2,0
1,49800,3,9,0
1,49820,10,3,0
1,49840,9,6,0
1,49860,1,10,0
1,49880,5,3,0
1,49900,2,4,0
1,49920,9,3,0
1,49940,5,10,0
1,49960,10,8,0
1,49980,9,8,0
1,50000,3,9,0
1,50020,1,4,0
1,50040,2,2,0
1,50060,10,5,0
1,50080,8,1,0
1,50100,2,2,0
1,50120,4,6,0
1,50140,3,7,0
1,50160,2,5,0
1,50180,6,10,0
1,50200,4,10,0
1,50220,4,3,0
1,50240,3,10,0
1,50260,2,2,0
1,50280,5,7,0
1,50300,9,1,0
1,50320,8,7,0
1,50340,3,7,0
1,50360,8,3,0
1,50380,9,6,0
1,50400,8,7,0
1,50420,1,4,0
1,50440,7,8,0
1,50460,10,1,0
1,50480,5,3,0
1,50500,3,7,0
1,50520,9,7,0
1,50540,7,4,0
1,50560,3,3,0
1,50580,5,3,0
1,50600,1,5,0
1,50620,6,8,0
1,50640,5,2,0
1,50660,4,10,0
1,50680,4,4,0
1,50700,6,1,0
1,50720,4,1,0
1,50740,3,8,0
1,50760,5,9,0
1,50780,1,10,0
1,50800,1,1,0
1,50820,6,9,0
1,50840,1,9,0
1,50860,4,1,0
1,50880,2,1,0
1,50900,1,2,0
